우편번호,주소,법정동코드,건물명,위도,경도
02734,서울특별시 성북구 동소문로 274,1129013600,,127.0263548,37.6048906
02734,서울특별시 성북구 동소문로 290,1129013600,,127.0375506,37.6043975
02793,서울특별시 성북구 월곡로18길 25,1129013600,,127.0429050,37.6017479
02751,서울특별시 성북구 오패산로 24,1129013600,,127.0276732,37.6058815
02748,서울특별시 성북구 오패산로4길 57,1129013600,,127.0407534,37.6041217
02751,서울특별시 성북구 오패산로4길 62,1129013600,,127.0416810,37.6038982
02748,서울특별시 성북구 오패산로4길 47,1129013600,,127.0411107,37.6039091
02751,서울특별시 성북구 오패산로4길 74,1129013600,,127.0402929,37.6042422
02751,서울특별시 성북구 오패산로4길 76,1129013600,,127.0418557,37.6039173
02751,서울특별시 성북구 오패산로4길 48,1129013600,,127.0402471,37.6040558
02751,서울특별시 성북구 오패산로4길 52,1129013600,,127.0402929,37.6042422
02748,서울특별시 성북구 오패산로4길 47,1129013600,,127.0404451,37.6039730
02793,서울특별시 성북구 월곡로18길 8,1129013600,,127.0418931,37.6015279
02793,서울특별시 성북구 월곡로18길 25,1129013600,,127.0429050,37.6017479
02793,서울특별시 성북구 월곡로18길 15,1129013600,,127.0422861,37.6016598
02793,서울특별시 성북구 월곡로18길 8,1129013600,,127.0418931,37.6015279
02793,서울특별시 성북구 월곡로18길 8,1129013600,,127.0406399,37.6039509
02751,서울특별시 성북구 오패산로4길 54,1129013600,,127.0418931,37.6015279
02736,서울특별시 성북구 종암로 214,1129013600,,127.0308137,37.6088931
02793,서울특별시 성북구 월곡로16길 9,1129013600,,127.0417896,37.6012324
02751,서울특별시 성북구 오패산로4길 68,1129013600,,127.0413971,37.6038886
02739,서울특별시 성북구 종암로38길 10,1129013600,,127.0319788,37.6062246
02748,서울특별시 성북구 화랑로13길 95,1129013600,,127.0408099,37.6073080
02793,서울특별시 성북구 월곡로18가길 30,1129013600,,127.0432783,37.6028415
02748,서울특별시 성북구 장월로1길 100,1129013600,,127.0432505,37.6047844
02748,서울특별시 성북구 화랑로5길 86,1129013600,,127.0405841,37.6060894
02748,서울특별시 성북구 장월로1마길 27,1129013600,,127.0429349,37.6055404
02751,서울특별시 성북구 화랑로11길 5,1129013600,,127.0413546,37.6025909
02748,서울특별시 성북구 화랑로13길 92,1129013600,,127.0416072,37.6012697
02793,서울특별시 성북구 월곡로16길 8,1129013600,,127.0409897,37.6070179
02793,서울특별시 성북구 월곡로16길 17,1129013600,,127.0418835,37.6008418
02751,서울특별시 성북구 화랑로5가길 18,1129013600,,127.0384553,37.6046448
02748,서울특별시 성북구 오패산로4길 35,1129013600,,127.0397077,37.6043334
02751,서울특별시 성북구 오패산로4길 56,1129013600,,127.0407615,37.6039229
02793,서울특별시 성북구 월곡로18나길 16,1129013600,,127.0329844,37.6065980
02736,서울특별시 성북구 종암로38길 25,1129013600,,127.0425539,37.6009359
02736,서울특별시 성북구 종암로38길 35,1129013600,,127.0333826,37.6066486
02793,서울특별시 성북구 화랑로 90,1129013600,,127.0423201,37.6024982
02736,서울특별시 성북구 종암로38길 31,1129013600,,127.0331138,37.6066236
02793,서울특별시 성북구 화랑로 94,1129013600,,127.0427542,37.6027554
02748,서울특별시 성북구 장월로1마길 1,1129013600,,127.0424832,37.6045640
02793,서울특별시 성북구 월곡로18길 5,1129013600,,127.0418738,37.6018055
02751,서울특별시 성북구 오패산로10길 20,1129013600,,127.0378250,37.6054305
02736,서울특별시 성북구 오패산로3길 105,1129013600,,127.0337159,37.6073628
02736,서울특별시 성북구 종암로40길 42,1129013600,,127.0323907,37.6098246
02733,서울특별시 성북구 동소문로46길 6,1129013600,,127.0291278,37.6069661
02751,서울특별시 성북구 화랑로11길 23,1129013600,,127.0316021,37.6090379
02736,서울특별시 성북구 종암로40길 19,1129013600,,127.0416930,37.6034124
02752,서울특별시 성북구 화랑로 111,1129013600,,127.0438603,37.6042202
