우편번호,주소,법정동코드,건물명,위도,경도
04586,서울특별시 중구 다산로 206,1114016200,,127.0149249,37.5625854
04611,서울특별시 중구 다산로 217,1114016200,,127.0148406,37.5615166
04586,서울특별시 중구 다산로 222,1114016200,,127.0153224,37.5624361
04586,서울특별시 중구 다산로 216,1114016200,,127.0156043,37.5628689
04611,서울특별시 중구 다산로 215,1114016200,,127.0148524,37.5624741
04589,서울특별시 중구 다산로 166,1114016200,,127.0129169,37.5582451
04597,서울특별시 중구 다산로6길 21,1114016200,,127.0071327,37.5500541
04600,서울특별시 중구 다산로5길 6,1114016200,,127.0092231,37.5519480
04600,서울특별시 중구 다산로5길 6,1114016200,,127.0071327,37.5500541
04600,서울특별시 중구 다산로5길 6,1114016200,,127.0071327,37.5500541
04600,서울특별시 중구 다산로5길 6,1114016200,,127.0071327,37.5500541
04600,서울특별시 중구 다산로5길 6,1114016200,,127.0071327,37.5500541
04600,서울특별시 중구 다산로5길 12,1114016200,,127.0068531,37.5499391
04599,서울특별시 중구 동호로11가길 22,1114016200,,127.0082174,37.5530819
04599,서울특별시 중구 동호로11가길 40,1114016200,,127.0075632,37.5529688
04613,서울특별시 중구 청구로24길 15,1114016200,,127.0108991,37.5637187
04613,서울특별시 중구 청구로24길 15,1114016200,,127.0108991,37.5637187
04613,서울특별시 중구 청구로24길 16,1114016200,,127.0108471,37.5636477
04613,서울특별시 중구 청구로24길 14,1114016200,,127.0107839,37.5636154
04613,서울특별시 중구 다산로31길 50,1114016200,,127.0120132,37.5626628
04610,서울특별시 중구 다산로31길 3,1114016200,,127.0141009,37.5613937
04613,서울특별시 중구 다산로31길 38,1114016200,,127.0125700,37.5623747
04585,서울특별시 중구 퇴계로86길 64,1114016200,,127.0189437,37.5628986
04584,서울특별시 중구 퇴계로86길 81,1114016200,,127.0186868,37.5620416
04585,서울특별시 중구 퇴계로86길 68,1114016200,,127.0194400,37.5637938
04585,서울특별시 중구 퇴계로86길 42,1114016200,,127.0188555,37.5627587
04578,서울특별시 중구 퇴계로86길 15,1114016200,,127.0198542,37.5648986
04585,서울특별시 중구 퇴계로86길 80,1114016200,,127.0180858,37.5618933
04585,서울특별시 중구 퇴계로86길 80,1114016200,,127.0180858,37.5618933
04577,서울특별시 중구 퇴계로86길 22,1114016200,,127.0196389,37.5645856
04583,서울특별시 중구 퇴계로86길 43,1114016200,,127.0196241,37.5636234
04599,서울특별시 중구 동호로15길 91,1114016200,,127.0076099,37.5534897
04598,서울특별시 중구 동호로15길 61,1114016200,,127.0090563,37.5542843
04602,서울특별시 중구 동호로11나길 65,1114016200,,127.0049924,37.5524031
