우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
42471|대구광역시|Daegu|남구|Nam-gu|||272003007009|두류공원로|Duryugongwon-ro|0|87|2|2720010300130490005000001|||2720010300|대명동||대명4동|0|3049|01|5||
42474|대구광역시|Daegu|남구|Nam-gu|||272004232117|두류공원로5길|Duryugongwon-ro 5-gil|0|16|54|2720010300116430003002752|||2720010300|대명동||대명10동|0|1643|01|3||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232235|앞산순환로87길|Apsansunhwan-ro 87-gil|0|54|0|2720010300105510009000001|||2720010300|대명동||대명9동|0|551|01|9||
42414|대구광역시|Daegu|남구|Nam-gu|||272004232353|현충로40길|Hyeonchung-ro 40-gil|0|64|1|2720010300118330019016234|||2720010300|대명동||대명2동|0|1833|01|19||
42473|대구광역시|Daegu|남구|Nam-gu|||272003144004|대명복개로|Daemyeongbokgae-ro|0|187|11|2720010300110010014004542|||2720010300|대명동||대명10동|0|1001|01|14||
42494|대구광역시|Daegu|남구|Nam-gu|||272004232050|대륙3길|Daeryuk 3-gil|0|8|0|2720010300110390029003766|||2720010300|대명동||대명6동|0|1039|01|29||
42468|대구광역시|Daegu|남구|Nam-gu|||272004232112|두류공원로16길|Duryugongwon-ro 16-gil|0|68|8|2720010300106420102007531|||2720010300|대명동||대명1동|0|642|01|102||
42470|대구광역시|Daegu|남구|Nam-gu|||272004232289|장전3길|Jangjeon 3-gil|0|79|0|2720010300108000020000001|||2720010300|대명동||대명1동|0|800|01|20||
42470|대구광역시|Daegu|남구|Nam-gu|||272004232289|장전3길|Jangjeon 3-gil|0|85|0|2720010300108000001010433|||2720010300|대명동||대명1동|0|800|01|1||
42412|대구광역시|Daegu|남구|Nam-gu|||272004232302|중앙대로31길|Jungang-daero 31-gil|0|164|0|2720010300118810010016468|||2720010300|대명동||대명2동|0|1881|01|10||
42419|대구광역시|Daegu|남구|Nam-gu|||272004232064|대명로47길|Daemyeong-ro 47-gil|0|89|2|2720010300117060011014538|||2720010300|대명동||대명5동|0|1706|01|11||
42453|대구광역시|Daegu|남구|Nam-gu|||272004232359|현충로6길|Hyeonchung-ro 6-gil|0|9|15|2720010300104930024013496|||2720010300|대명동||대명9동|0|493|01|24||
42487|대구광역시|Daegu|남구|Nam-gu|||272004232215|안지랑로16길|Anjirang-ro 16-gil|0|84|14|2720010300108560016009349|||2720010300|대명동||대명9동|0|856|01|16||
42473|대구광역시|Daegu|남구|Nam-gu|||272004232111|두류공원로15길|Duryugongwon-ro 15-gil|0|30|6|2720010300109780003000001|||2720010300|대명동||대명10동|0|978|01|3||
42473|대구광역시|Daegu|남구|Nam-gu|||272004232111|두류공원로15길|Duryugongwon-ro 15-gil|0|30|8|2720010300109780001005361|||2720010300|대명동||대명10동|0|978|01|1||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232181|삼각지5길|Samgakji 5-gil|0|27|0|2720010300119190002015232|||2720010300|대명동||대명3동|0|1919|01|2||
42416|대구광역시|Daegu|남구|Nam-gu|||272002007001|중앙대로|Jungang-daero|0|201|0|2720010300117960002008228|||2720010300|대명동||대명2동|0|1796|02|2||
42480|대구광역시|Daegu|남구|Nam-gu|||272003144003|대명로|Daemyeong-ro|0|73|0|2720010300116230066003389|||2720010300|대명동||대명10동|0|1623|01|66||
42474|대구광역시|Daegu|남구|Nam-gu|||272003007009|두류공원로|Duryugongwon-ro|0|45|0|2720010300116440002006516|||2720010300|대명동||대명10동|0|1644|01|2||
42460|대구광역시|Daegu|남구|Nam-gu|||272004232190|성당로28길|Seongdang-ro 28-gil|0|16|6|2720010300130460048004382|||2720010300|대명동||대명4동|0|3046|01|48||
42478|대구광역시|Daegu|남구|Nam-gu|||272004232075|대명복개로2길|Daemyeongbokgae-ro 2-gil|0|14|5|2720010300112260031000002|||2720010300|대명동||대명10동|0|1226|01|31||
42493|대구광역시|Daegu|남구|Nam-gu|||272004232216|안지랑로17길|Anjirang-ro 17-gil|0|5|0|2720010300109550003005639|||2720010300|대명동||대명6동|0|955|01|3||
42466|대구광역시|Daegu|남구|Nam-gu|||272004232340|현충로23길|Hyeonchung-ro 23-gil|0|66|0|2720010300116620043009852|||2720010300|대명동||대명1동|0|1662|01|43||
42492|대구광역시|Daegu|남구|Nam-gu|||272003144002|대명남로|Daemyeongnam-ro|0|104|1|2720010300106090004005013|||2720010300|대명동||대명6동|0|609|01|4||
42474|대구광역시|Daegu|남구|Nam-gu|||272004232118|두류공원로9길|Duryugongwon-ro 9-gil|0|15|0|2720010300116410002006574|||2720010300|대명동||대명10동|0|1641|01|2||
42412|대구광역시|Daegu|남구|Nam-gu|||272004232129|명덕로26길|Myeongdeok-ro 26-gil|0|53|7|2720010300118840002016442|||2720010300|대명동||대명2동|0|1884|01|2||
42488|대구광역시|Daegu|남구|Nam-gu|||272004232334|현충로15길|Hyeonchung-ro 15-gil|0|38|22|2720010300107240002011897|||2720010300|대명동||대명9동|0|724|01|2||
42469|대구광역시|Daegu|남구|Nam-gu|||272004232337|현충로19길|Hyeonchung-ro 19-gil|0|91|0|2720010300116560010008595|||2720010300|대명동||대명1동|0|1656|01|10||
42491|대구광역시|Daegu|남구|Nam-gu|||272003144002|대명남로|Daemyeongnam-ro|0|124|0|2720010300106230001006497|||2720010300|대명동||대명9동|0|623|01|1||
42491|대구광역시|Daegu|남구|Nam-gu|||272003144002|대명남로|Daemyeongnam-ro|0|126|0|2720010300106230001006496|||2720010300|대명동||대명9동|0|623|01|2||
42453|대구광역시|Daegu|남구|Nam-gu|||272004232327|큰골6길|Keungol 6-gil|0|21|3|2720010300104800011015065|||2720010300|대명동||대명9동|0|480|01|11||
42477|대구광역시|Daegu|남구|Nam-gu|||272004232076|대명복개로3길|Daemyeongbokgae-ro 3-gil|0|19|10|2720010300115990032001394|||2720010300|대명동||대명10동|0|1599|01|32||
42493|대구광역시|Daegu|남구|Nam-gu|||272004232212|안지랑로13길|Anjirang-ro 13-gil|0|25|0|2720010300109410002000001|||2720010300|대명동||대명6동|0|941|01|2||
42452|대구광역시|Daegu|남구|Nam-gu|||272004232279|자유1길|Jayu 1-gil|0|108|0|2720010300104700013015297|||2720010300|대명동||대명9동|0|470|01|13||
42453|대구광역시|Daegu|남구|Nam-gu|||272004232329|큰골8길|Keungol 8-gil|0|45|0|2720010300104170018000002|||2720010300|대명동||대명9동|0|417|01|18||
42419|대구광역시|Daegu|남구|Nam-gu|||272004232332|현충동길|Hyeonchungdong-gil|0|113|0|2720010300117130015013869|||2720010300|대명동||대명5동|0|1713|01|15||
42408|대구광역시|Daegu|남구|Nam-gu|||272003144010|현충로|Hyeonchung-ro|0|229|0|2720010300121400007000002|||2720010300|대명동||대명3동|0|2140|01|7||
42418|대구광역시|Daegu|남구|Nam-gu|||272004232069|대명로57길|Daemyeong-ro 57-gil|0|20|12|2720010300101400001017419|||2720010300|대명동||대명5동|0|140|01|1||
42425|대구광역시|Daegu|남구|Nam-gu|||272004232160|봉덕로1길|Bongdeok-ro 1-gil|0|103|0|2720010300100170001020375|||2720010300|대명동||대명2동|0|17|02|1||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232181|삼각지5길|Samgakji 5-gil|0|7|0|2720010300119200010014924|||2720010300|대명동||대명3동|0|1920|01|10||
42407|대구광역시|Daegu|남구|Nam-gu|||272004232251|양지북길|Yangjibuk-gil|0|65|0|2720010300122570037011001|||2720010300|대명동||대명3동|0|2257|01|37||
42500|대구광역시|Daegu|남구|Nam-gu|||272004232080|대명서2길|Daemyeongseo 2-gil|0|12|0|2720010300115690003000001|||2720010300|대명동||대명11동|0|1569|01|3||
42493|대구광역시|Daegu|남구|Nam-gu|||272004232211|안지랑로11길|Anjirang-ro 11-gil|0|39|0|2720010300110190002004755|||2720010300|대명동||대명6동|0|1019|01|2||
42484|대구광역시|Daegu|남구|Nam-gu|||272004232218|안지랑로19길|Anjirang-ro 19-gil|0|65|0|2720010300110740006003410|||2720010300|대명동||대명6동|0|1074|01|6||
42470|대구광역시|Daegu|남구|Nam-gu|||272004232287|장전1길|Jangjeon 1-gil|0|138|0|2720010300107850017012275|||2720010300|대명동||대명1동|0|785|01|17||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232355|현충로46길|Hyeonchung-ro 46-gil|0|33|0|2720010300119130004015768|||2720010300|대명동||대명3동|0|1913|01|4||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232355|현충로46길|Hyeonchung-ro 46-gil|0|33|1|2720010300119130029000001|||2720010300|대명동||대명3동|0|1913|01|29||
42424|대구광역시|Daegu|남구|Nam-gu|||272004232311|중앙대로42길|Jungang-daero 42-gil|0|73|0|2720010300120140266021758|||2720010300|대명동||대명2동|0|2014|02|266||
42424|대구광역시|Daegu|남구|Nam-gu|||272004232313|중앙대로46길|Jungang-daero 46-gil|0|53|0|2720010300120140357021251|||2720010300|대명동||대명2동|0|2014|01|357||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232360|현충로7길|Hyeonchung-ro 7-gil|0|90|0|2720010300106290022007979|||2720010300|대명동||대명9동|0|629|01|22||
42449|대구광역시|Daegu|남구|Nam-gu|||272004232051|대명남1길|Daemyeongnam 1-gil|0|104|0|2720010300101340010018742|||2720010300|대명동||대명5동|0|134|01|10||
42452|대구광역시|Daegu|남구|Nam-gu|||272004232321|큰골10길|Keungol 10-gil|0|7|0|2720010300104240004015990|||2720010300|대명동||대명9동|0|424|01|4||
42490|대구광역시|Daegu|남구|Nam-gu|||272003144002|대명남로|Daemyeongnam-ro|0|150|8|2720010300106290016007890|||2720010300|대명동||대명9동|0|629|01|16||
42471|대구광역시|Daegu|남구|Nam-gu|||272004232189|성당로18길|Seongdang-ro 18-gil|0|71|0|2720010300130520006003533|||2720010300|대명동||대명4동|0|3052|01|6||
42471|대구광역시|Daegu|남구|Nam-gu|||272004232189|성당로18길|Seongdang-ro 18-gil|0|73|0|2720010300130520058000001|||2720010300|대명동||대명4동|0|3052|01|58||
42450|대구광역시|Daegu|남구|Nam-gu|||272003144003|대명로|Daemyeong-ro|0|238|0|2720010300103320003015199|||2720010300|대명동||대명9동|0|332|01|3||
42454|대구광역시|Daegu|남구|Nam-gu|||272004232240|양지남길|Yangjinam-gil|0|26|0|2720010300130220007008343|||2720010300|대명동||대명4동|0|3022|01|7||
42416|대구광역시|Daegu|남구|Nam-gu|||272004232136|명덕로40길|Myeongdeok-ro 40-gil|0|119|0|2720010300117960011018854|||2720010300|대명동||대명2동|0|1796|01|11||
42409|대구광역시|Daegu|남구|Nam-gu|||272004232316|중앙대로49길|Jungang-daero 49-gil|0|80|0|2720010300118770002016953|||2720010300|대명동||대명2동|0|1877|01|2||
42476|대구광역시|Daegu|남구|Nam-gu|||272003144004|대명복개로|Daemyeongbokgae-ro|0|138|6|2720010300116080016003499|||2720010300|대명동||대명10동|0|1608|01|16||
42493|대구광역시|Daegu|남구|Nam-gu|||272004232211|안지랑로11길|Anjirang-ro 11-gil|0|8|0|2720010300109420007005709|||2720010300|대명동||대명6동|0|942|01|17||
42500|대구광역시|Daegu|남구|Nam-gu|||272003144005|대명서로|Daemyeongseo-ro|0|16|8|2720010300115760007001778|||2720010300|대명동||대명11동|0|1576|01|7||
42453|대구광역시|Daegu|남구|Nam-gu|||272004232330|큰골9길|Keungol 9-gil|0|27|8|2720010300104730009016040|||2720010300|대명동||대명9동|0|473|01|9||
42454|대구광역시|Daegu|남구|Nam-gu|||272004232240|양지남길|Yangjinam-gil|0|29|0|2720010300130030029008558|||2720010300|대명동||대명4동|0|3003|01|30||
42417|대구광역시|Daegu|남구|Nam-gu|||272004232149|백의2길|Baegui 2-gil|0|28|0|2720010300100540002018478|||2720010300|대명동||대명5동|0|54|01|2||
42488|대구광역시|Daegu|남구|Nam-gu|||272003144010|현충로|Hyeonchung-ro|0|69|0|2720010300106880003000001|||2720010300|대명동||대명9동|0|688|01|3||
42499|대구광역시|Daegu|남구|Nam-gu|||272004232081|대명서3길|Daemyeongseo 3-gil|0|11|0|2720010300115590002001029|||2720010300|대명동||대명11동|0|1559|01|2||
42402|대구광역시|Daegu|남구|Nam-gu|||272003141013|명덕로|Myeongdeok-ro|0|110|2|2720010300121300031014638|||2720010300|대명동||대명3동|0|2130|02|31||
42449|대구광역시|Daegu|남구|Nam-gu|||272004232051|대명남1길|Daemyeongnam 1-gil|0|103|0|2720010300101340007018758|||2720010300|대명동||대명5동|0|134|01|7||
42468|대구광역시|Daegu|남구|Nam-gu|||272004232112|두류공원로16길|Duryugongwon-ro 16-gil|0|84|0|2720010300106290041007991|||2720010300|대명동||대명1동|0|629|01|41||
42414|대구광역시|Daegu|남구|Nam-gu|||272004232353|현충로40길|Hyeonchung-ro 40-gil|0|62|2|2720010300118340012016006|||2720010300|대명동||대명2동|0|1834|01|12||
42497|대구광역시|Daegu|남구|Nam-gu|||272004232023|관문시장6길|Gwanmunsijang 6-gil|0|12|0|2720010300111780001000003|||2720010300|대명동||대명11동|0|1178|01|1||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232178|삼각지2길|Samgakji 2-gil|0|7|1|2720010300119020015016685|||2720010300|대명동||대명2동|0|1902|01|15||
42496|대구광역시|Daegu|남구|Nam-gu|||272004232231|앞산순환로71길|Apsansunhwan-ro 71-gil|0|3|0|2720010300115500039002972|||2720010300|대명동||대명11동|0|1550|01|39||
42458|대구광역시|Daegu|남구|Nam-gu|||272004232025|대경1길|Daegyeong 1-gil|0|9|0|2720010300130260062007127|||2720010300|대명동||대명4동|0|3026|01|62||
42474|대구광역시|Daegu|남구|Nam-gu|||272004232117|두류공원로5길|Duryugongwon-ro 5-gil|0|43|0|2720010300116370024006526|||2720010300|대명동||대명10동|0|1637|01|24||
42459|대구광역시|Daegu|남구|Nam-gu|||272004232200|성명공원길|Seongmyeonggongwon-gil|0|28|0|2720010300130320022006451|||2720010300|대명동||대명4동|0|3032|01|22||
42482|대구광역시|Daegu|남구|Nam-gu|||272003144003|대명로|Daemyeong-ro|0|6|0|2720010300111310002000251|||2720010300|대명동||대명11동|0|1131|01|2||
42488|대구광역시|Daegu|남구|Nam-gu|||272004232334|현충로15길|Hyeonchung-ro 15-gil|0|21|59|2720010300107100000000001|||2720010300|대명동||대명9동|0|710|01|0||
42460|대구광역시|Daegu|남구|Nam-gu|||272003007011|성당로|Seongdang-ro|0|150|0|2720010300130420028004800|||2720010300|대명동||대명4동|0|3042|01|28||
42449|대구광역시|Daegu|남구|Nam-gu|||272004232070|대명로58길|Daemyeong-ro 58-gil|0|51|0|2720010300100870126018102|||2720010300|대명동||대명5동|0|87|01|126||
42499|대구광역시|Daegu|남구|Nam-gu|||272004232083|대명서5길|Daemyeongseo 5-gil|0|46|0|2720010300114970022001439|||2720010300|대명동||대명11동|0|1497|01|22||
42486|대구광역시|Daegu|남구|Nam-gu|||272004232217|안지랑로18길|Anjirang-ro 18-gil|0|1|23|2720010300109170003006768|||2720010300|대명동||대명9동|0|917|01|3||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232338|현충로1길|Hyeonchung-ro 1-gil|0|52|0|2720010300105280020009137|||2720010300|대명동||대명9동|0|528|01|20||
42453|대구광역시|Daegu|남구|Nam-gu|||272004232359|현충로6길|Hyeonchung-ro 6-gil|0|9|5|2720010300104930029013481|||2720010300|대명동||대명9동|0|493|01|29||
42462|대구광역시|Daegu|남구|Nam-gu|||272004232116|두류공원로20길|Duryugongwon-ro 20-gil|0|62|3|2720010300130310002006111|||2720010300|대명동||대명4동|0|3031|01|2||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232238|앞산순환로95길|Apsansunhwan-ro 95-gil|0|27|0|2720010300105280028009987|||2720010300|대명동||대명9동|0|528|01|28||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232238|앞산순환로95길|Apsansunhwan-ro 95-gil|0|5|0|2720010300105400012009938|||2720010300|대명동||대명9동|0|540|01|12||
42450|대구광역시|Daegu|남구|Nam-gu|||272004232326|큰골5길|Keungol 5-gil|0|65|0|2720010300103470026014564|||2720010300|대명동||대명9동|0|347|01|26||
42490|대구광역시|Daegu|남구|Nam-gu|||272004232235|앞산순환로87길|Apsansunhwan-ro 87-gil|0|8|0|2720010300105520003007146|||2720010300|대명동||대명9동|0|552|01|3||
42469|대구광역시|Daegu|남구|Nam-gu|||272004232289|장전3길|Jangjeon 3-gil|0|51|0|2720010300116570022009041|||2720010300|대명동||대명1동|0|1657|01|22||
42488|대구광역시|Daegu|남구|Nam-gu|||272004232207|안골2길|Angol 2-gil|0|16|10|2720010300108640000011079|||2720010300|대명동||대명9동|0|864|01|0||
42452|대구광역시|Daegu|남구|Nam-gu|||272004232326|큰골5길|Keungol 5-gil|0|7|0|2720010300104580004014414|||2720010300|대명동||대명9동|0|458|01|4||
42488|대구광역시|Daegu|남구|Nam-gu|||272003144010|현충로|Hyeonchung-ro|0|71|0|2720010300106880004013024|||2720010300|대명동||대명9동|0|688|01|4||
42463|대구광역시|Daegu|남구|Nam-gu|||272004232032|대경길|Daegyeong-gil|0|201|0|2720010300130140074000001|||2720010300|대명동||대명4동|0|3014|01|74||
42463|대구광역시|Daegu|남구|Nam-gu|||272004232032|대경길|Daegyeong-gil|0|205|0|2720010300130140017010181|||2720010300|대명동||대명4동|0|3014|01|17||
42463|대구광역시|Daegu|남구|Nam-gu|||272004232032|대경길|Daegyeong-gil|0|219|0|2720010300130140061010294|||2720010300|대명동||대명4동|0|3014|01|61||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232181|삼각지5길|Samgakji 5-gil|0|50|0|2720010300119120037015682|||2720010300|대명동||대명3동|0|1912|01|37||
42500|대구광역시|Daegu|남구|Nam-gu|||272004232229|앞산순환로63길|Apsansunhwan-ro 63-gil|0|36|0|2720010300127680114000001|||2720010300|대명동||대명11동|0|2768|01|114||
42482|대구광역시|Daegu|남구|Nam-gu|||272004232085|대명서7길|Daemyeongseo 7-gil|0|95|0|2720010300112010001001319|||2720010300|대명동||대명11동|0|1201|01|1||
42463|대구광역시|Daegu|남구|Nam-gu|||272004232003|경상길|Gyeongsang-gil|0|15|0|2720010300130190026007775|||2720010300|대명동||대명4동|0|3019|01|26||
42488|대구광역시|Daegu|남구|Nam-gu|||272004232331|큰골길|Keungol-gil|0|28|6|2720010300107630001000001|||2720010300|대명동||대명9동|0|763|01|1||
42462|대구광역시|Daegu|남구|Nam-gu|||272004232026|대경2길|Daegyeong 2-gil|0|19|0|2720010300130280029007454|||2720010300|대명동||대명4동|0|3028|01|29||
42494|대구광역시|Daegu|남구|Nam-gu|||272004232048|대륙1길|Daeryuk 1-gil|0|22|0|2720010300110770015003361|||2720010300|대명동||대명6동|0|1077|01|15||
42469|대구광역시|Daegu|남구|Nam-gu|||272004232289|장전3길|Jangjeon 3-gil|0|27|0|2720010300116560008008072|||2720010300|대명동||대명1동|0|1656|01|8||
42413|대구광역시|Daegu|남구|Nam-gu|||272003144010|현충로|Hyeonchung-ro|0|202|0|2720010300119210007014339|||2720010300|대명동||대명3동|0|1921|01|7||
42477|대구광역시|Daegu|남구|Nam-gu|||272004232076|대명복개로3길|Daemyeongbokgae-ro 3-gil|0|62|0|2720010300116030018002475|||2720010300|대명동||대명10동|0|1603|01|18||
42413|대구광역시|Daegu|남구|Nam-gu|||272004232354|현충로42길|Hyeonchung-ro 42-gil|0|10|0|2720010300119210001014758|||2720010300|대명동||대명3동|0|1921|01|1||
42500|대구광역시|Daegu|남구|Nam-gu|||272004232229|앞산순환로63길|Apsansunhwan-ro 63-gil|0|28|0|2720010300117200000001091|||2720010300|대명동||대명11동|0|1720|01|0||
42468|대구광역시|Daegu|남구|Nam-gu|||272004232109|두류공원로12길|Duryugongwon-ro 12-gil|0|15|8|2720010300112240020006258|||2720010300|대명동||대명1동|0|1224|01|20||
42499|대구광역시|Daegu|남구|Nam-gu|||272003144005|대명서로|Daemyeongseo-ro|0|59|0|2720010300115800003000810|||2720010300|대명동||대명11동|0|1580|01|3||
42492|대구광역시|Daegu|남구|Nam-gu|||272004232222|안지랑로3길|Anjirang-ro 3-gil|0|29|0|2720010300105710001005083|||2720010300|대명동||대명6동|0|571|01|1||
42487|대구광역시|Daegu|남구|Nam-gu|||272004232063|대명로36길|Daemyeong-ro 36-gil|0|60|0|2720010300108900004000001|||2720010300|대명동||대명9동|0|890|01|4||
