우편번호,주소,법정동코드,건물명,위도,경도
07564,서울특별시 강서구 화곡로66길 164,1150010200,뉴파인빌,126.8599138,37.5466376
07670,서울특별시 강서구 등촌로39마길 3,1150010200,능안경로당,126.8611065,37.5538205
07564,서울특별시 강서구 공항대로55길 18,1150010200,남성아트빌,126.8483097,37.5581956
07590,서울특별시 강서구 화곡로61길 130,1150010200,남영빌딩,126.8562049,37.5548463
07590,서울특별시 강서구 화곡로61길 76,1150010200,녹십초훼미리타운,126.8605610,37.5536047
07570,서울특별시 강서구 공항대로55길 9,1150010200,더플레이스등촌,126.8452941,37.5586466
07571,서울특별시 강서구 공항대로 441,1150010200,덕경빌딩,126.8609514,37.5563613
07565,서울특별시 강서구 화곡로68길 136,1150010200,덕산하이츠빌,126.8617506,37.5544229
07565,서울특별시 강서구 화곡로68길 136,1150010200,덕산하이츠빌,126.8609514,37.5563613
07565,서울특별시 강서구 화곡로68길 136,1150010200,덕산하이츠빌,126.8609514,37.5563613
07565,서울특별시 강서구 화곡로66길 145,1150010200,덕성주택,126.8609981,37.5550537
07665,서울특별시 강서구 등촌로55길 54,1150010200,대화빌라,126.8608715,37.5501877
07733,서울특별시 강서구 등촌로13가길 38,1150010200,대흥빌라,126.8621210,37.5372353
07733,서울특별시 강서구 등촌로13가길 36,1150010200,대흥빌라,126.8621211,37.5371161
07734,서울특별시 강서구 등촌로 75,1150010200,도원솔비치,126.8632229,37.5367046
07669,서울특별시 강서구 등촌로39바길 6,1150010200,대흥주택,126.8603214,37.5468141
07664,서울특별시 강서구 공항대로58나길 10,1150010200,더봄힐,126.8596590,37.5470921
07733,서울특별시 강서구 등촌로35가길 39,1150010200,더스타일,126.8629120,37.5528354
07564,서울특별시 강서구 공항대로57길 23,1150010200,더시크릿등촌,126.8599188,37.5526438
07669,서울특별시 강서구 등촌로39길 63,1150010200,대한빌라,126.8624666,37.5368977
07664,서울특별시 강서구 공항대로 482,1150010200,더하우스,126.8616886,37.5512921
07552,서울특별시 강서구 양천로 584,1150010200,대한통운홈쇼핑,126.8634736,37.5558995
07590,서울특별시 강서구 화곡로63길 121,1150010200,대호빌딩,126.8464041,37.5587435
07564,서울특별시 강서구 공항대로57길 22,1150010200,대호빌라,126.8626496,37.5527106
07564,서울특별시 강서구 공항대로57길 18,1150010200,대호빌라,126.8561914,37.5558636
07571,서울특별시 강서구 공항대로45나길 36,1150010200,대호빌라,126.8563219,37.5557508
07571,서울특별시 강서구 공항대로45나길 38,1150010200,대호연립,126.8612735,37.5512291
07664,서울특별시 강서구 공항대로58나길 16,1150010200,대원베스트빌,126.8593912,37.5503956
07666,서울특별시 강서구 공항대로58가길 72,1150010200,대원파크빌라,126.8634009,37.5394794
07672,서울특별시 강서구 등촌로 105,1150010200,대일고등학교,126.8626201,37.5387811
07672,서울특별시 강서구 등촌로35길 90,1150010200,대일고등학교,126.8624135,37.5526215
07672,서울특별시 강서구 등촌로 95,1150010200,대일빌딩,126.8633833,37.5385852
07570,서울특별시 강서구 공항대로53길 28,1150010200,대일빌라,126.8603158,37.5546485
07570,서울특별시 강서구 공항대로53길 28,1150010200,대일빌라,126.8603158,37.5546485
07570,서울특별시 강서구 공항대로53길 28,1150010200,대일빌라,126.8603158,37.5546485
07665,서울특별시 강서구 공항대로58길 24,1150010200,대아파크빌,126.8624909,37.5507338
07573,서울특별시 강서구 양천로 414,1150010200,대영빌딩,126.8621150,37.5545944
07551,서울특별시 강서구 화곡로66길 167,1150010200,대외그랜드오피스텔,126.8474675,37.5648771
07553,서울특별시 강서구 양천로 614,1150010200,대원공구,126.8658515,37.5547903
07570,서울특별시 강서구 공항대로55길 5,1150010200,대명알프스힐,126.8603745,37.5535697
07666,서울특별시 강서구 공항대로58가길 72,1150010200,대명월드,126.8593912,37.5503956
07584,서울특별시 강서구 강서로56나길 41,1150010200,등촌3단지주공아파트,126.8410567,37.5618027
07584,서울특별시 강서구 강서로56나길 37,1150010200,등촌3단지주공아파트,126.8416518,37.5612670
07586,서울특별시 강서구 공항대로41길 35,1150010200,등촌3동성당,126.8452707,37.5596314
07670,서울특별시 강서구 등촌로39마길 23,1150010200,동화나라,126.8582092,37.5512396
07664,서울특별시 강서구 등촌로51길 128,1150010200,두보아파트,126.8590324,37.5462255
07583,서울특별시 강서구 강서로 418,1150010200,동우빌딩,126.8399340,37.5627143
07553,서울특별시 강서구 공항대로59다길 29,1150010200,동우빌딩,126.8651322,37.5531950
07669,서울특별시 강서구 등촌로39나길 5,1150010200,동원베르사체,126.8609514,37.5563613
07667,서울특별시 강서구 등촌로51다길 32,1150010200,동원시티빌,126.8589285,37.5494217
07665,서울특별시 강서구 등촌로55길 54,1150010200,동원시티빌,126.8607278,37.5461542
07565,서울특별시 강서구 화곡로68길 136,1150010200,동원씨티빌,126.8608715,37.5501877
07664,서울특별시 강서구 공항대로58나길 10,1150010200,동원주택,126.8616886,37.5512921
07664,서울특별시 강서구 공항대로58나길 10,1150010200,동원주택,126.8616886,37.5512921
07571,서울특별시 강서구 공항대로45나길 28,1150010200,동성프라자주택,126.8558462,37.5553511
07666,서울특별시 강서구 공항대로58다길 27,1150010200,동현하이츠,126.8605338,37.5506400
07563,서울특별시 강서구 공항대로59가길 19,1150010200,동아빌라,126.8649627,37.5519033
