우편번호,주소,법정동코드,건물명,위도,경도
08393,서울특별시 구로구 디지털로32가길 76,1153010200,,126.8963910,37.4799859
08393,서울특별시 구로구 디지털로32가길 70,1153010200,,126.8977681,37.4813844
08393,서울특별시 구로구 디지털로32가길 76,1153010200,,126.8979480,37.4816486
08393,서울특별시 구로구 디지털로32가길 72,1153010200,,126.8969443,37.4803266
08393,서울특별시 구로구 디지털로32가길 50,1153010200,,126.8970227,37.4805883
08392,서울특별시 구로구 디지털로32가길 47,1153010200,,126.8980266,37.4813348
08393,서울특별시 구로구 디지털로32가길 92,1153010200,,126.8969443,37.4803266
08393,서울특별시 구로구 디지털로32가길 46,1153010200,,126.8971172,37.4806872
08312,서울특별시 구로구 구로중앙로9길 24,1153010200,,126.8836088,37.5011324
08312,서울특별시 구로구 구로중앙로9길 22,1153010200,,126.8835858,37.5017812
08312,서울특별시 구로구 구로중앙로9길 9,1153010200,,126.8835361,37.5016128
08292,서울특별시 구로구 새말로4길 27,1153010200,,126.8837477,37.5010070
08292,서울특별시 구로구 새말로4길 31,1153010200,,126.8910983,37.4916964
08292,서울특별시 구로구 새말로4길 18,1153010200,,126.8903266,37.4917948
08292,서울특별시 구로구 새말로4길 24,1153010200,,126.8834715,37.5012612
08292,서울특별시 구로구 새말로4길 12,1153010200,,126.8904556,37.4918231
08292,서울특별시 구로구 새말로4길 18,1153010200,,126.8837482,37.5011113
08292,서울특별시 구로구 새말로4길 29,1153010200,,126.8837466,37.5008849
08292,서울특별시 구로구 새말로4길 35,1153010200,,126.8925492,37.5050975
08297,서울특별시 구로구 새말로18길 146,1153010200,,126.8923117,37.5000791
08289,서울특별시 구로구 새말로18길 20,1153010200,,126.8924760,37.5055606
08297,서울특별시 구로구 새말로18길 150,1153010200,,126.8835361,37.5016128
08289,서울특별시 구로구 새말로18길 36,1153010200,,126.8923772,37.4999970
08289,서울특별시 구로구 새말로18길 20,1153010200,,126.8924760,37.5055606
08289,서울특별시 구로구 새말로18길 28,1153010200,,126.8925492,37.5050975
08289,서울특별시 구로구 새말로18길 20,1153010200,,126.8925980,37.5054605
08289,서울특별시 구로구 새말로18길 28,1153010200,,126.8925492,37.5050975
08289,서울특별시 구로구 새말로18길 36,1153010200,,126.8925492,37.5050975
08289,서울특별시 구로구 새말로18길 36,1153010200,,126.8924760,37.5055606
08289,서울특별시 구로구 새말로18길 36,1153010200,,126.8925980,37.5054605
08289,서울특별시 구로구 새말로18길 20,1153010200,,126.8924760,37.5055606
08289,서울특별시 구로구 새말로18길 36,1153010200,,126.8925492,37.5050975
08312,서울특별시 구로구 구로동로28길 78,1153010200,,126.8892407,37.4919717
08306,서울특별시 구로구 구로동로28길 99,1153010200,,126.8880228,37.4908049
08312,서울특별시 구로구 구로동로28길 64,1153010200,,126.8884336,37.4912376
08312,서울특별시 구로구 구로동로28길 78,1153010200,,126.8885208,37.4912805
08312,서울특별시 구로구 구로동로28길 82,1153010200,,126.8894710,37.4921041
08312,서울특별시 구로구 구로동로28길 70,1153010200,,126.8876517,37.4907803
08306,서울특별시 구로구 구로동로28길 103,1153010200,,126.8895386,37.4919309
08312,서울특별시 구로구 구로동로28길 102,1153010200,,126.8884336,37.4912376
08312,서울특별시 구로구 구로동로28길 84,1153010200,,126.8890625,37.4855305
08312,서울특별시 구로구 구로동로28길 84,1153010200,,126.8885940,37.4913042
08307,서울특별시 구로구 구로동로28길 49,1153010200,,126.8868563,37.4909488
08374,서울특별시 구로구 도림로10길 32,1153010200,,126.8885940,37.4913042
08374,서울특별시 구로구 도림로10길 14,1153010200,,126.8884214,37.4858136
08374,서울특별시 구로구 도림로10길 18,1153010200,,126.8881895,37.4858974
08374,서울특별시 구로구 도림로10길 12,1153010200,,126.8880539,37.4859457
08373,서울특별시 구로구 도림로10길 27,1153010200,,126.8889263,37.4857707
08374,서울특별시 구로구 도림로10길 4,1153010200,,126.8891775,37.4874502
08373,서울특별시 구로구 도림로10길 33,1153010200,,126.8906417,37.4917441
08313,서울특별시 구로구 도림로17길 20,1153010200,,126.8876967,37.4860703
08313,서울특별시 구로구 도림로17길 30,1153010200,,126.8899724,37.4899040
08372,서울특별시 구로구 도림로14길 9,1153010200,,126.8905246,37.4897131
08312,서울특별시 구로구 구로중앙로9길 19,1153010200,,126.8892276,37.4856791
08312,서울특별시 구로구 구로중앙로9길 21,1153010200,,126.8905009,37.4917011
08312,서울특별시 구로구 구로중앙로9길 18,1153010200,,126.8906429,37.4918555
08312,서울특별시 구로구 구로중앙로9길 10,1153010200,,126.8932168,37.4880449
08369,서울특별시 구로구 도림로28길 19,1153010200,,126.8934258,37.4877247
08371,서울특별시 구로구 도림로20가길 37,1153010200,,126.8935775,37.4877701
08371,서울특별시 구로구 도림로20가길 38,1153010200,,126.8950270,37.4906870
