우편번호,주소,법정동코드,건물명,위도,경도
02787,서울특별시 성북구 화랑로32길 21,1129013900,,127.0653695,37.6120817
02781,서울특별시 성북구 한천로76다길 21,1129013900,,127.0565231,37.6094052
02781,서울특별시 성북구 한천로76다길 39,1129013900,,127.0651138,37.6128078
02781,서울특별시 성북구 한천로76다길 33,1129013900,,127.0651700,37.6126191
02781,서울특별시 성북구 한천로76다길 43,1129013900,,127.0649892,37.6129550
02781,서울특별시 성북구 한천로76다길 29,1129013900,,127.0652354,37.6124607
02781,서울특별시 성북구 한천로76다길 27,1129013900,,127.0654276,37.6119167
02781,서울특별시 성북구 한천로76다길 17,1129013900,,127.0652786,37.6123450
02781,서울특별시 성북구 한천로80길 15,1129013900,,127.0628358,37.6115544
02781,서울특별시 성북구 한천로80길 63,1129013900,,127.0628358,37.6115544
02781,서울특별시 성북구 한천로80길 9,1129013900,,127.0645974,37.6134159
02781,서울특별시 성북구 한천로80길 9,1129013900,,127.0630734,37.6116851
02781,서울특별시 성북구 한천로80길 43,1129013900,,127.0645891,37.6080691
02781,서울특별시 성북구 한천로80길 65,1129013900,,127.0634452,37.6117478
02781,서울특별시 성북구 한천로80길 20,1129013900,,127.0646030,37.6135176
02785,서울특별시 성북구 한천로69길 9,1129013900,,127.0639860,37.6127350
02785,서울특별시 성북구 한천로69길 31,1129013900,,127.0638669,37.6081089
02785,서울특별시 성북구 한천로69길 22,1129013900,,127.0632660,37.6078308
02785,서울특별시 성북구 한천로69길 1,1129013900,,127.0651751,37.6080730
02791,서울특별시 성북구 화랑로22길 53,1129013900,,127.0529746,37.6056607
02791,서울특별시 성북구 화랑로22길 47,1129013900,,127.0512928,37.6068414
02791,서울특별시 성북구 화랑로22길 18,1129013900,,127.0527596,37.6067607
02791,서울특별시 성북구 화랑로22길 16,1129013900,,127.0513650,37.6059885
02791,서울특별시 성북구 화랑로22길 25,1129013900,,127.0517900,37.6066009
02791,서울특별시 성북구 화랑로22길 59,1129013900,,127.0560208,37.6088406
02783,서울특별시 성북구 화랑로 274,1129013900,,127.0530364,37.6054557
02789,서울특별시 성북구 화랑로32다길 28,1129013900,,127.0592955,37.6117887
02789,서울특별시 성북구 화랑로32길 54,1129013900,,127.0573739,37.6081142
02789,서울특별시 성북구 화랑로32길 64,1129013900,,127.0577256,37.6077083
02789,서울특별시 성북구 화랑로32길 26,1129013900,,127.0573739,37.6081142
02789,서울특별시 성북구 화랑로32길 54,1129013900,,127.0564296,37.6091217
02787,서울특별시 성북구 화랑로32길 12,1129013900,,127.0560360,37.6097736
02787,서울특별시 성북구 화랑로32길 17,1129013900,,127.0563868,37.6095970
02787,서울특별시 성북구 화랑로32길 15,1129013900,,127.0564220,37.6095223
02787,서울특별시 성북구 화랑로32길 17,1129013900,,127.0564220,37.6095223
02788,서울특별시 성북구 화랑로32길 141,1129013900,,127.0602008,37.6048060
02787,서울특별시 성북구 화랑로32길 45,1129013900,,127.0573739,37.6081142
02789,서울특별시 성북구 화랑로32길 54,1129013900,,127.0571583,37.6083706
02789,서울특별시 성북구 화랑로32길 48,1129013900,,127.0563553,37.6092102
02789,서울특별시 성북구 화랑로32길 22,1129013900,,127.0573450,37.6085502
02787,서울특별시 성북구 돌곶이로23길 21,1129013900,,127.0566130,37.6097075
02787,서울특별시 성북구 돌곶이로23가길 50,1129013900,,127.0593737,37.6072663
02788,서울특별시 성북구 돌곶이로23가길 73,1129013900,,127.0584757,37.6080307
02788,서울특별시 성북구 돌곶이로23가길 68,1129013900,,127.0590634,37.6073941
