우편번호,주소,법정동코드,건물명,위도,경도
05085,서울특별시 광진구 뚝섬로 488,1121510500,,127.0669526,37.5355425
05085,서울특별시 광진구 뚝섬로 498,1121510500,,127.0825497,37.5297701
05101,서울특별시 광진구 뚝섬로52라길 66,1121510500,,127.0645608,37.5361977
05101,서울특별시 광진구 뚝섬로56길 38,1121510500,,127.0822281,37.5291689
05085,서울특별시 광진구 뚝섬로 510,1121510500,,127.0641608,37.5358079
05085,서울특별시 광진구 뚝섬로 512,1121510500,,127.0641608,37.5358079
05084,서울특별시 광진구 동일로4길 57,1121510500,,127.0654091,37.5358992
05084,서울특별시 광진구 동일로4길 57,1121510500,,127.0671262,37.5355085
05082,서울특별시 광진구 동일로4길 32,1121510500,,127.0626537,37.5360089
05101,서울특별시 광진구 뚝섬로52다길 35,1121510500,,127.0797810,37.5301212
05100,서울특별시 광진구 뚝섬로52다길 18,1121510500,,127.0813429,37.5298454
05100,서울특별시 광진구 뚝섬로52다길 18,1121510500,,127.0797810,37.5301212
05101,서울특별시 광진구 뚝섬로52다길 43,1121510500,,127.0814880,37.5298245
05101,서울특별시 광진구 뚝섬로52다길 45,1121510500,,127.0806124,37.5300873
05101,서울특별시 광진구 뚝섬로52다길 31,1121510500,,127.0808644,37.5300168
05101,서울특별시 광진구 뚝섬로52다길 31,1121510500,,127.0806124,37.5300873
05101,서울특별시 광진구 뚝섬로52다길 44,1121510500,,127.0812242,37.5297180
05101,서울특별시 광진구 뚝섬로52다길 48,1121510500,,127.0798752,37.5305354
05100,서울특별시 광진구 뚝섬로52다길 4,1121510500,,127.0797810,37.5301212
05100,서울특별시 광진구 뚝섬로52다길 8,1121510500,,127.0790512,37.5304076
05100,서울특별시 광진구 뚝섬로52다길 18,1121510500,,127.0790653,37.5302417
05100,서울특별시 광진구 뚝섬로52다길 1,1121510500,,127.0813949,37.5296844
05100,서울특별시 광진구 뚝섬로52나길 12,1121510500,,127.0791832,37.5302232
05100,서울특별시 광진구 뚝섬로52나길 20,1121510500,,127.0802201,37.5305839
05028,서울특별시 광진구 아차산로 295,1121510500,,127.0759612,37.5386327
05078,서울특별시 광진구 뚝섬로23가길 34,1121510500,,127.0656791,37.5384495
05078,서울특별시 광진구 뚝섬로23가길 23,1121510500,,127.0659595,37.5366465
05078,서울특별시 광진구 뚝섬로23가길 5,1121510500,,127.0651697,37.5373848
05078,서울특별시 광진구 뚝섬로23가길 27,1121510500,,127.0659706,37.5385848
05078,서울특별시 광진구 뚝섬로23가길 5,1121510500,,127.0651697,37.5373848
05077,서울특별시 광진구 뚝섬로27길 15,1121510500,,127.0656016,37.5383050
05078,서울특별시 광진구 뚝섬로27길 57,1121510500,,127.0665872,37.5384212
05101,서울특별시 광진구 뚝섬로52라길 67,1121510500,,127.0822975,37.5293960
05076,서울특별시 광진구 뚝섬로27길 12,1121510500,,127.0659963,37.5368635
05076,서울특별시 광진구 뚝섬로27길 16,1121510500,,127.0660982,37.5367097
05077,서울특별시 광진구 뚝섬로27길 21,1121510500,,127.0662059,37.5365443
05076,서울특별시 광진구 뚝섬로27길 20,1121510500,,127.0657735,37.5368937
05076,서울특별시 광진구 뚝섬로27길 22,1121510500,,127.0689940,37.5387057
05073,서울특별시 광진구 아차산로34길 32,1121510500,,127.0873294,37.5316628
05112,서울특별시 광진구 자양로4길 18,1121510500,,127.0631954,37.5364820
05082,서울특별시 광진구 뚝섬로 476,1121510500,,127.0675002,37.5336834
05085,서울특별시 광진구 능동로 25,1121510500,,127.0652921,37.5375561
05078,서울특별시 광진구 뚝섬로23가길 7,1121510500,,127.0659282,37.5369476
05078,서울특별시 광진구 뚝섬로23가길 17,1121510500,,127.0654904,37.5374474
05078,서울특별시 광진구 뚝섬로23가길 10,1121510500,,127.0654173,37.5380157
05078,서울특별시 광진구 뚝섬로23가길 6,1121510500,,127.0661135,37.5363170
05076,서울특별시 광진구 뚝섬로27길 6,1121510500,,127.0730767,37.5320655
05094,서울특별시 광진구 자양번영로3길 37,1121510500,,127.0627545,37.5394587
05086,서울특별시 광진구 자양강변길 93,1121510500,,127.0641609,37.5327085
05025,서울특별시 광진구 자양로 141,1121510500,,127.0830074,37.5404773
05079,서울특별시 광진구 동일로14길 1,1121510500,,127.0630789,37.5388071
05079,서울특별시 광진구 동일로14길 18,1121510500,,127.0625630,37.5390621
05079,서울특별시 광진구 동일로12길 2,1121510500,,127.0648657,37.5378248
05078,서울특별시 광진구 동일로10다길 14,1121510500,,127.0653507,37.5381388
05078,서울특별시 광진구 동일로10다길 25,1121510500,,127.0808869,37.5349204
05057,서울특별시 광진구 자양로13가길 3,1121510500,,127.0809971,37.5348362
05057,서울특별시 광진구 자양로13가길 19,1121510500,,127.0815611,37.5344114
05057,서울특별시 광진구 자양로13가길 17,1121510500,,127.0809613,37.5350801
05057,서울특별시 광진구 자양로13가길 22,1121510500,,127.0814631,37.5344824
05057,서울특별시 광진구 자양로13가길 5,1121510500,,127.0824544,37.5294158
05101,서울특별시 광진구 뚝섬로52라길 69,1121510500,,127.0848792,37.5286180
05101,서울특별시 광진구 뚝섬로52라길 38,1121510500,,127.0807227,37.5292915
05101,서울특별시 광진구 뚝섬로52라길 44,1121510500,,127.0810135,37.5291878
05106,서울특별시 광진구 자양로3가길 24,1121510500,,127.0845980,37.5290842
05106,서울특별시 광진구 자양로3가길 36,1121510500,,127.0819037,37.5312978
05101,서울특별시 광진구 뚝섬로 652,1121510500,,127.0828671,37.5316366
05059,서울특별시 광진구 뚝섬로 659,1121510500,,127.0836941,37.5318671
05059,서울특별시 광진구 뚝섬로 667,1121510500,,127.0816225,37.5316709
05060,서울특별시 광진구 뚝섬로 647,1121510500,,127.0818351,37.5316178
05060,서울특별시 광진구 뚝섬로 649,1121510500,,127.0816225,37.5316709
05060,서울특별시 광진구 뚝섬로 647,1121510500,,127.0647170,37.5363952
05059,서울특별시 광진구 뚝섬로 673,1121510500,,127.0841363,37.5320462
05080,서울특별시 광진구 뚝섬로 489,1121510500,,127.0675590,37.5338870
05085,서울특별시 광진구 능동로 27,1121510500,,127.0674233,37.5335307
05085,서울특별시 광진구 능동로 23,1121510500,,127.0672339,37.5375526
05064,서울특별시 광진구 자양번영로 68,1121510500,,127.0675681,37.5375992
05075,서울특별시 광진구 뚝섬로23길 78,1121510500,,127.0766045,37.5355340
05075,서울특별시 광진구 뚝섬로23길 70,1121510500,,127.0657808,37.5372015
05077,서울특별시 광진구 뚝섬로23길 38,1121510500,,127.0654289,37.5371318
05078,서울특별시 광진구 뚝섬로23길 44,1121510500,,127.0652231,37.5371026
05077,서울특별시 광진구 뚝섬로23길 36,1121510500,,127.0652921,37.5370211
05077,서울특별시 광진구 뚝섬로23길 34,1121510500,,127.0660591,37.5371894
05076,서울특별시 광진구 뚝섬로23길 48,1121510500,,127.0652921,37.5370211
05077,서울특별시 광진구 뚝섬로23길 36,1121510500,,127.0663990,37.5371663
05076,서울특별시 광진구 뚝섬로23길 52,1121510500,,127.0652921,37.5370211
05077,서울특별시 광진구 뚝섬로23길 32,1121510500,,127.0674499,37.5375835
05076,서울특별시 광진구 뚝섬로23길 52,1121510500,,127.0650870,37.5370641
05077,서울특별시 광진구 뚝섬로23길 36,1121510500,,127.0663990,37.5371663
05075,서울특별시 광진구 뚝섬로23길 74,1121510500,,127.0654892,37.5373064
05075,서울특별시 광진구 뚝섬로23길 85,1121510500,,127.0680779,37.5379078
05078,서울특별시 광진구 뚝섬로23길 37,1121510500,,127.0680779,37.5379078
05076,서울특별시 광진구 뚝섬로23길 57,1121510500,,127.0664587,37.5342277
05075,서울특별시 광진구 뚝섬로23길 85,1121510500,,127.0650167,37.5354874
05085,서울특별시 광진구 뚝섬로26길 57,1121510500,,127.0650653,37.5354435
05084,서울특별시 광진구 뚝섬로26길 24,1121510500,,127.0656329,37.5348325
05084,서울특별시 광진구 뚝섬로26길 22,1121510500,,127.0646556,37.5360977
05085,서울특별시 광진구 뚝섬로26길 5,1121510500,,127.0665459,37.5374557
05084,서울특별시 광진구 뚝섬로26길 40,1121510500,,127.0659996,37.5344892
05085,서울특별시 광진구 뚝섬로26길 33,1121510500,,127.0655712,37.5351286
05084,서울특별시 광진구 뚝섬로26길 50,1121510500,,127.0657828,37.5349129
05085,서울특별시 광진구 뚝섬로26길 39,1121510500,,127.0654954,37.5349829
05084,서울특별시 광진구 뚝섬로26길 34,1121510500,,127.0873561,37.5332656
05052,서울특별시 광진구 뚝섬로 703,1121510500,,127.0872187,37.5332209
05052,서울특별시 광진구 뚝섬로 701,1121510500,,127.0873561,37.5332656
05052,서울특별시 광진구 뚝섬로 703,1121510500,,127.0865828,37.5329906
05052,서울특별시 광진구 뚝섬로 703,1121510500,,127.0873561,37.5332656
05052,서울특별시 광진구 뚝섬로 695,1121510500,,127.0872201,37.5315890
