우편번호,주소,법정동코드,건물명,위도,경도
08705,서울특별시 관악구 관천로19길 85,1162010200,,126.9252510,37.4746973
08814,서울특별시 관악구 대학5길 62,1162010200,,126.9397447,37.4692074
08814,서울특별시 관악구 대학5길 29,1162010200,,126.9406480,37.4688430
08814,서울특별시 관악구 대학5길 36,1162010200,,126.9172515,37.4868240
08814,서울특별시 관악구 대학5길 37,1162010200,,126.9248059,37.4748846
08814,서울특별시 관악구 대학5길 13,1162010200,,126.9395244,37.4693741
08853,서울특별시 관악구 법원단지30길 22,1162010200,,126.9398329,37.4694013
08853,서울특별시 관악구 법원단지30길 27,1162010200,,126.9385169,37.4693649
08853,서울특별시 관악구 법원단지30길 14,1162010200,,126.9245953,37.4751063
08755,서울특별시 관악구 남부순환로185길 10,1162010200,,126.9323462,37.4851572
08754,서울특별시 관악구 남부순환로185길 29,1162010200,,126.9322985,37.4849912
08754,서울특별시 관악구 남부순환로185길 33,1162010200,,126.9325061,37.4851996
08754,서울특별시 관악구 남부순환로185길 5,1162010200,,126.9163313,37.4630484
08754,서울특별시 관악구 남부순환로185길 9,1162010200,,126.9320695,37.4861403
08779,서울특별시 관악구 남부순환로186가길 18,1162010200,,126.9320978,37.4860371
08859,서울특별시 관악구 난향10길 14,1162010200,,126.9328028,37.4835733
08858,서울특별시 관악구 난곡로 175,1162010200,,126.9196367,37.4706817
08858,서울특별시 관악구 난곡로 191,1162010200,,126.9369728,37.4700449
08858,서울특별시 관악구 난곡로 173,1162010200,,126.9230341,37.4854716
08858,서울특별시 관악구 난곡로 171,1162010200,,126.9196213,37.4704076
08813,서울특별시 관악구 대학2길 18,1162010200,,126.9196314,37.4705694
08813,서울특별시 관악구 대학4길 18,1162010200,,126.9368533,37.4697478
08853,서울특별시 관악구 법원단지28길 23,1162010200,,126.9247213,37.4747298
08764,서울특별시 관악구 남부순환로165길 44,1162010200,,126.9192637,37.4720929
08764,서울특별시 관악구 남부순환로165길 22,1162010200,,126.9229421,37.4845019
08764,서울특별시 관악구 남부순환로165길 36,1162010200,,126.9236145,37.4812726
08764,서울특별시 관악구 남부순환로165길 42,1162010200,,126.9230036,37.4850833
08773,서울특별시 관악구 남부순환로166길 25,1162010200,,126.9230275,37.4853763
08773,서울특별시 관악구 남부순환로166길 54,1162010200,,126.9232983,37.4823314
08773,서울특별시 관악구 남부순환로166길 46,1162010200,,126.9237146,37.4809504
08773,서울특별시 관악구 남부순환로166길 22,1162010200,,126.9236707,37.4822079
08773,서울특별시 관악구 남부순환로166길 49,1162010200,,126.9239251,37.4812326
