우편번호,주소,법정동코드,건물명,위도,경도
04908,서울특별시 광진구 긴고랑로9길 66,1121510100,,127.0823619,37.5662358
04926,서울특별시 광진구 용마산로7길 51,1121510100,,127.0840526,37.5706406
04953,서울특별시 광진구 자양로45길 79,1121510100,,127.0849791,37.5592263
04925,서울특별시 광진구 천호대로115길 34,1121510100,,127.0897932,37.5545570
04903,서울특별시 광진구 답십리로84길 9,1121510100,,127.0821695,37.5592851
04903,서울특별시 광진구 답십리로84길 11,1121510100,,127.0842081,37.5569932
04926,서울특별시 광진구 긴고랑로26길 27,1121510100,,127.0849007,37.5596762
04927,서울특별시 광진구 능동로42길 23,1121510100,,127.0840925,37.5707555
04926,서울특별시 광진구 천호대로113길 57,1121510100,,127.0842959,37.5596012
04938,서울특별시 광진구 용마산로28가길 6,1121510100,,127.0849177,37.5564069
04904,서울특별시 광진구 능동로57길 30,1121510100,,127.0788592,37.5645549
04938,서울특별시 광진구 용마산로30길 32,1121510100,,127.0870759,37.5680359
04936,서울특별시 광진구 긴고랑로29길 29,1121510100,,127.0864483,37.5613057
04938,서울특별시 광진구 용마산로28가길 10,1121510100,,127.0841061,37.5681735
04912,서울특별시 광진구 긴고랑로5길 5,1121510100,,127.0871292,37.5684059
04930,서울특별시 광진구 용마산로3길 57,1121510100,,127.0877831,37.5685937
04943,서울특별시 광진구 용마산로8길 53,1121510100,,127.0907181,37.5596280
04936,서울특별시 광진구 긴고랑로29길 25,1121510100,,127.0864885,37.5610905
04936,서울특별시 광진구 긴고랑로29길 23,1121510100,,127.0931951,37.5582085
04936,서울특별시 광진구 긴고랑로29길 35,1121510100,,127.0864351,37.5614103
04936,서울특별시 광진구 긴고랑로29길 33,1121510100,,127.0864226,37.5615466
04906,서울특별시 광진구 면목로11길 28,1121510100,,127.0865240,37.5609660
04946,서울특별시 광진구 영화사로3길 64,1121510100,,127.0860903,37.5569942
04924,서울특별시 광진구 천호대로119길 48,1121510100,,127.0949712,37.5569755
04948,서울특별시 광진구 영화사로9나길 5,1121510100,,127.0932926,37.5558466
04921,서울특별시 광진구 능동로44길 21,1121510100,,127.0884173,37.5617839
04942,서울특별시 광진구 용마산로8가길 47,1121510100,,127.0828215,37.5606561
04914,서울특별시 광진구 긴고랑로10길 16,1121510100,,127.0799534,37.5622763
04919,서울특별시 광진구 능동로37길 6,1121510100,,127.0801028,37.5625805
04947,서울특별시 광진구 영화사로9길 20,1121510100,,127.0795766,37.5581901
04914,서울특별시 광진구 긴고랑로10길 8,1121510100,,127.0801225,37.5671762
04927,서울특별시 광진구 긴고랑로20길 32,1121510100,,127.0830945,37.5600069
04903,서울특별시 광진구 답십리로84길 54,1121510100,,127.0851454,37.5598781
04911,서울특별시 광진구 면목로 121,1121510100,,127.0852048,37.5599994
04922,서울특별시 광진구 긴고랑로26길 12,1121510100,,127.0803243,37.5644802
04922,서울특별시 광진구 긴고랑로26길 14,1121510100,,127.0835189,37.5688566
04921,서울특별시 광진구 능동로44길 27,1121510100,,127.0833501,37.5605901
04903,서울특별시 광진구 용마산로31길 17,1121510100,,127.0850957,37.5691001
04938,서울특별시 광진구 용마산로32길 40,1121510100,,127.0883104,37.5692425
04941,서울특별시 광진구 용마산로22길 19,1121510100,,127.0880301,37.5637491
04912,서울특별시 광진구 긴고랑로1길 28,1121510100,,127.0812607,37.5587108
04935,서울특별시 광진구 능동로48가길 4,1121510100,,127.0767603,37.5595844
04920,서울특별시 광진구 면목로7길 15,1121510100,,127.0780048,37.5652048
04928,서울특별시 광진구 긴고랑로16길 75,1121510100,,127.0852237,37.5619276
04937,서울특별시 광진구 능동로48길 50,1121510100,,127.0837874,37.5624110
04937,서울특별시 광진구 능동로48길 20,1121510100,,127.0858654,37.5700149
04903,서울특별시 광진구 용마산로 183,1121510100,,127.0909199,37.5534087
04952,서울특별시 광진구 자양로45길 50,1121510100,,127.0814513,37.5665545
04907,서울특별시 광진구 면목로 147,1121510100,,127.0828030,37.5661047
04944,서울특별시 광진구 긴고랑로 151,1121510100,,127.0917722,37.5588827
04940,서울특별시 광진구 용마산로28길 8,1121510100,,127.0949054,37.5573055
04908,서울특별시 광진구 능동로51길 25,1121510100,,127.0806023,37.5622290
04947,서울특별시 광진구 영화사로9가길 53,1121510100,,127.0799918,37.5616535
04914,서울특별시 광진구 긴고랑로12길 12,1121510100,,127.0846658,37.5624540
04914,서울특별시 광진구 능동로43길 30,1121510100,,127.0771234,37.5596305
04947,서울특별시 광진구 영화사로3길 105,1121510100,,127.0780582,37.5584102
04934,서울특별시 광진구 긴고랑로19길 24,1121510100,,127.0776013,37.5654502
04917,서울특별시 광진구 면목로7길 10,1121510100,,127.0921829,37.5543605
04919,서울특별시 광진구 능동로37길 31,1121510100,,127.0908138,37.5582429
04951,서울특별시 광진구 자양로51길 30,1121510100,,127.0819682,37.5569155
