우편번호,주소,법정동코드,건물명,위도,경도
08720,서울특별시 관악구 봉천로 277,1162010100,엘하우스,126.9489891,37.4783984
08720,서울특별시 관악구 봉천로 265,1162010100,엠버하우스,126.9550598,37.4791611
08794,서울특별시 관악구 인헌1길 5,1162010100,엠빌,126.9673266,37.4749969
08832,서울특별시 관악구 쑥고개로24길 11,1162010100,엠애스타운,126.9478512,37.4805273
08788,서울특별시 관악구 남부순환로228길 13,1162010100,엠에스타운,126.9321643,37.4878943
08740,서울특별시 관악구 남부순환로233길 19,1162010100,엠에치하우스,126.9308555,37.4884441
08831,서울특별시 관악구 청룡12길 11,1162010100,여이레빌,126.9450682,37.4777344
08786,서울특별시 관악구 쑥고개로21길 33,1162010100,연경오피스텔,126.9583687,37.4803467
08832,서울특별시 관악구 관악로11길 17,1162010100,연빌딩,126.9378792,37.4843978
08744,서울특별시 관악구 은천로38길 16,1162010100,연성캐슬,126.9705961,37.4727162
08719,서울특별시 관악구 봉천로 305,1162010100,연우빌딩,126.9402588,37.4888773
08795,서울특별시 관악구 인헌1다길 46,1162010100,연의빌라,126.9546923,37.4851808
08713,서울특별시 관악구 국회단지11길 23,1162010100,연지하이츠빌,126.9547806,37.4793844
08756,서울특별시 관악구 남부순환로 1685,1162010100,연진하우스,126.9348197,37.4867225
08740,서울특별시 관악구 행운길 23,1162010100,에벤에셀,126.9592010,37.4802580
08788,서울특별시 관악구 남부순환로228길 10,1162010100,에벤에셀,126.9512289,37.4777014
08790,서울특별시 관악구 관악로14가길 51,1162010100,에셀하우스,126.9554706,37.4762346
08741,서울특별시 관악구 행운8길 7,1162010100,에스베네스트,126.9508622,37.4817866
08791,서울특별시 관악구 남부순환로228길 64,1162010100,에스엠에치,126.9540567,37.4771475
08733,서울특별시 관악구 관악로 260,1162010100,에스클래스,126.9649250,37.4727161
08799,서울특별시 관악구 낙성대역8길 44,1162010100,에이스빌,126.9609623,37.4748617
08758,서울특별시 관악구 남부순환로 1805,1162010100,에이스에이존,126.9619349,37.4817687
08797,서울특별시 관악구 낙성대역16길 29,1162010100,에이스인헌아파트,126.9579663,37.4871817
08799,서울특별시 관악구 낙성대역6길 14,1162010100,에이원빌1차,126.9614025,37.4743331
08721,서울특별시 관악구 봉천로13나길 63,1162010100,에이하우스,126.9334637,37.4904459
08799,서울특별시 관악구 낙성대역6길 17,1162010100,에치앤비하우스,126.9622419,37.4744480
08791,서울특별시 관악구 관악로12길 38,1162010100,에코라움,126.9481832,37.4785135
08800,서울특별시 관악구 인헌23길 23,1162010100,에코하우스,126.9697450,37.4700077
08832,서울특별시 관악구 관악로11길 71,1162010100,에코하우스,126.9544445,37.4778289
08782,서울특별시 관악구 남부순환로202길 18,1162010100,에쿠스,126.9670048,37.4707359
08737,서울특별시 관악구 관악로 208,1162010100,에펠장,126.9384277,37.4826666
08797,서울특별시 관악구 인헌12가길 28,1162010100,엑스포주택,126.9546421,37.4833108
08832,서울특별시 관악구 쑥고개로22길 32,1162010100,엔빌,126.9480876,37.4778386
08745,서울특별시 관악구 봉천로47길 12,1162010100,엔젤빌리지,126.9509092,37.4830969
08718,서울특별시 관악구 봉천로21다길 16,1162010100,엔젤타운11차,126.9530621,37.4874793
08728,서울특별시 관악구 은천로35다길 20,1162010100,엔젤타운12차,126.9347969,37.4896814
08716,서울특별시 관악구 은천로15길 17,1162010100,엔젤타운6차,126.9439090,37.4874800
08796,서울특별시 관악구 인헌15길 22,1162010100,엔젤하우스,126.9479163,37.4812315
08786,서울특별시 관악구 청룡1길 27,1162010100,엘디타운,126.9685458,37.4715589
08832,서울특별시 관악구 관악로11가길 15,1162010100,어린숲,126.9488688,37.4775821
08795,서울특별시 관악구 인헌1나길 24,1162010100,어울림,126.9702344,37.4733892
